player_id,name,first_name,second_name,web_name,position,team_id,team_name,team_short,current_price,price_change,selected_by_percent,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,status,chance_of_playing_this_round,chance_of_playing_next_round,news,news_added,form,transfers_in,transfers_out,transfers_in_event,transfers_out_event,photo_url,photo_code,penalties_taker,corners_taker,freekicks_taker,team_attack_strength,team_defence_strength,team_overall_strength,next_1_gw,next_1_opponent,next_1_difficulty,next_1_venue,next_2_gw,next_2_opponent,next_2_difficulty,next_2_venue,next_3_gw,next_3_opponent,next_3_difficulty,next_3_venue,next_4_gw,next_4_opponent,next_4_difficulty,next_4_venue,next_5_gw,next_5_opponent,next_5_difficulty,next_5_venue,next_6_gw,next_6_opponent,next_6_difficulty,next_6_venue,avg_fixture_difficulty_6gw,total_points_season_1_ago,minutes_season_1_ago,goals_scored_season_1_ago,assists_season_1_ago,clean_sheets_season_1_ago,start_cost_season_1_ago,end_cost_season_1_ago,total_points_season_2_ago,minutes_season_2_ago,goals_scored_season_2_ago,assists_season_2_ago,clean_sheets_season_2_ago,start_cost_season_2_ago,end_cost_season_2_ago,total_points_season_3_ago,minutes_season_3_ago,goals_scored_season_3_ago,assists_season_3_ago,clean_sheets_season_3_ago,start_cost_season_3_ago,end_cost_season_3_ago,goals_scored_per_90,assists_per_90,clean_sheets_per_90,goals_conceded_per_90,own_goals_per_90,penalties_saved_per_90,penalties_missed_per_90,yellow_cards_per_90,red_cards_per_90,saves_per_90,bonus_per_90,minutes_per_game,games_played,total_points_per_90
138,Jason Steele,Jason,Steele,Steele,GKP,6,Brighton,BHA,4.5,0.0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,300,262,300,262,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,49262.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Bart Verbruggen,Bart,Verbruggen,Verbruggen,GKP,6,Brighton,BHA,4.5,0.0,8.0,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,a,,,,,1.0,2731,2285,2731,2285,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,489639.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,Tom McGill,Tom,McGill,McGill,GKP,6,Brighton,BHA,4.0,0.0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,293,147,293,147,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,209288.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Carl Rushworth,Carl,Rushworth,Rushworth,GKP,6,Brighton,BHA,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Coventry City on loan for the rest of the season.,2025-07-25T14:54:18.206318Z,0.0,0,18,0,18,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,472739.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Kjell Scherpen,Kjell,Scherpen,Scherpen,GKP,6,Brighton,BHA,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Union SG permanently,2025-07-25T14:53:26.961790Z,0.0,0,18,0,18,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,240514.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Olivier Boscagli,Olivier,Boscagli,Boscagli,DEF,6,Brighton,BHA,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,159,127,159,127,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,204120.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Diego Coppola,Diego,Coppola,Coppola,DEF,6,Brighton,BHA,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,50,54,50,54,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,550090.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Maxim De Cuyper,Maxim,De Cuyper,De Cuyper,DEF,6,Brighton,BHA,4.5,0.0,6.6,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,a,,,,,1.0,2704,1266,2704,1266,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,465730.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Lewis Dunk,Lewis,Dunk,Dunk,DEF,6,Brighton,BHA,4.5,0.0,1.3,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,a,,,,,1.0,1331,473,1331,473,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,83299.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Pervis Estupiñán Tenorio,Pervis,Estupiñán Tenorio,Estupiñan,DEF,6,Brighton,BHA,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined AC Milan permanently,2025-07-24T10:14:09.955203Z,0.0,0,287,0,287,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,204214.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Ferdi Kadıoğlu,Ferdi,Kadıoğlu,F.Kadıoğlu,DEF,6,Brighton,BHA,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,182,185,182,185,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,231416.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Igor Julio dos Santos de Paulo,Igor Julio,dos Santos de Paulo,Igor,DEF,6,Brighton,BHA,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-10T18:00:05.419085Z,0.0,63,44,63,44,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,223434.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Tariq Lamptey,Tariq,Lamptey,Lamptey,DEF,6,Brighton,BHA,4.5,0.0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,321,252,321,252,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,232792.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Jan Paul van Hecke,Jan Paul,van Hecke,Van Hecke,DEF,6,Brighton,BHA,4.5,0.0,1.2,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,a,,,,,1.0,511,302,511,302,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,469142.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Joël Veltman,Joël,Veltman,Veltman,DEF,6,Brighton,BHA,4.5,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,88,114,88,114,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,111478.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Adam Webster,Adam,Webster,Webster,DEF,6,Brighton,BHA,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Unknown return date,2025-08-08T14:30:04.202011Z,0.0,14,85,14,85,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,110735.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,Eiran Cashin,Eiran,Cashin,Cashin,DEF,6,Brighton,BHA,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Birmingham on loan for the rest of the season.,2025-07-28T11:50:54.390347Z,0.0,0,61,0,61,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,439135.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Jacob Slater,Jacob,Slater,Slater,DEF,6,Brighton,BHA,4.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,143,174,143,174,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,589100.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Charlie Tasker,Charlie,Tasker,Tasker,DEF,6,Brighton,BHA,4.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,80,143,80,143,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,547720.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,Mitoma Kaoru,Mitoma,Kaoru,Mitoma,MID,6,Brighton,BHA,6.5,0.0,7.4,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,a,,,,,1.0,3879,4367,3879,4367,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,451340.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Georginio Rutter,Georginio,Rutter,Georginio,MID,6,Brighton,BHA,6.0,0.0,1.5,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,a,,,,,1.0,631,886,631,886,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,463067.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Solly March,Solly,March,March,MID,6,Brighton,BHA,6.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Unknown return date,2025-08-10T18:00:05.450301Z,0.0,4,203,4,203,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,109345.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Yankuba Minteh,Yankuba,Minteh,Minteh,MID,6,Brighton,BHA,6.0,0.0,1.3,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,a,,,,,1.0,529,860,529,860,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,592031.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Julio Enciso Espínola,Julio,Enciso Espínola,Enciso,MID,6,Brighton,BHA,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Expected back 18 Oct,2025-08-10T18:00:05.470138Z,0.0,10,332,10,332,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,474120.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Brajan Gruda,Brajan,Gruda,Gruda,MID,6,Brighton,BHA,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,39,67,39,67,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,513433.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Jack Hinshelwood,Jack,Hinshelwood,Hinshelwood,MID,6,Brighton,BHA,5.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,26,117,26,117,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,532529.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Matt O'Riley,Matt,O'Riley,O'Riley,MID,6,Brighton,BHA,5.5,0.0,0.1,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,a,,,,,1.0,130,145,130,145,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,219249.jpg,True,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Abdallah Sima,Abdallah,Sima,Sima,MID,6,Brighton,BHA,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,13,38,13,38,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,516211.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Yasin Ayari,Yasin,Ayari,Ayari,MID,6,Brighton,BHA,5.0,0.0,0.2,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,a,,,,,1.0,112,160,112,160,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,509416.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Carlos Baleba,Carlos,Baleba,Baleba,MID,6,Brighton,BHA,5.0,0.0,4.9,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,a,,,,,1.0,3376,2857,3376,2857,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,535301.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Facundo Buonanotte,Facundo,Buonanotte,Buonanotte,MID,6,Brighton,BHA,5.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,47,205,47,205,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,536916.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Diego Gómez Amarilla,Diego,Gómez Amarilla,Gomez,MID,6,Brighton,BHA,5.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,50,77,50,77,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,514254.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,James Milner,James,Milner,Milner,MID,6,Brighton,BHA,5.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,122,181,122,181,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,15157.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Jeremy Sarmiento Morante,Jeremy,Sarmiento Morante,Sarmiento,MID,6,Brighton,BHA,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,9,46,9,46,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,441192.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Tom Watson,Tom,Watson,Watson,MID,6,Brighton,BHA,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-10T18:00:05.491553Z,0.0,21,39,21,39,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,549074.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Mats Wieffer,Mats,Wieffer,Wieffer,MID,6,Brighton,BHA,5.0,0.0,0.1,1,1.0,34,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,a,,,,,1.0,20,77,20,77,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,467779.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Malick Yalcouyé,Malick,Yalcouyé,Yalcouye,MID,6,Brighton,BHA,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,2025-08-15T12:03:00.771795Z,0.0,0,159,0,159,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,611695.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Joe Knight,Joe,Knight,Knight,MID,6,Brighton,BHA,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,109,85,109,85,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,567121.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Adrian Mazilu,Adrian,Mazilu,Mazilu,MID,6,Brighton,BHA,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,42,48,42,48,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,550141.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Andrew Moran,Andrew,Moran,Moran,MID,6,Brighton,BHA,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,67,75,67,75,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,513834.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Danny Welbeck,Danny,Welbeck,Welbeck,FWD,6,Brighton,BHA,6.5,0.0,4.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,3418,4747,3418,4747,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,50175.jpg,True,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Evan Ferguson,Evan,Ferguson,Ferguson,FWD,6,Brighton,BHA,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,0.0,0,245,0,245,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,487117.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Stefanos Tzimas,Stefanos,Tzimas,Tzimas,FWD,6,Brighton,BHA,5.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,324,243,324,243,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,608181.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Charalampos Kostoulas,Charalampos,Kostoulas,Kostoulas,FWD,6,Brighton,BHA,5.0,0.0,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,661,746,661,746,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,647850.jpg,False,False,False,2230,2420,2325,1,10,3,H,2,9,3,A,3,13,4,H,4,4,3,A,5,18,3,H,6,7,4,A,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
